财务分类,项目编码,项目名称,项目内涵,除外内容,计价单位,说明,一档价格,二档价格,三档价格,四档价格
,1,一、综合医疗服务类,,,,"1.本类包括一般医疗服务、一般检查治疗、社区卫生及预防保健项目和其它医疗服务项目，本类编码为100000000。
2.有下列情况之一者不另收诊查费：①由医生指定在医院内换号诊断；②取化验及各种检查结果；③病人一次门诊医生开多张处方，多种检查，多次治疗单，检查治疗科室不得要求病人另交纳诊查费。
3.多科室共同使用的医疗服务项目列入本类之中，如护理、抢救、注射、换药等等。
4.患者结算时，门诊医药费用清单和住院病人医药费用明细清单不得另外收费。
5.门诊拆线不得另收诊查费。
6.门诊患者因病情需要，在院外使用的一次性材料（碘伏帽、胰岛素注射针头、造瘘管、造口袋、鼻饲管、导尿管、尿袋）可以外带并收费。",,,,
G,330701044,颈部囊状水瘤切除术,,,次,,暂不定价,暂不定价,暂不定价,暂不定价
G,330701045,颈部气管造口再造术,,,次,,暂不定价,暂不定价,暂不定价,暂不定价
G,330701046S,声门上成形术,对声门上结构紊乱患者进行声门上结构重构。,,次,,3950.0 ,3752.5 ,3555.0 ,3160.0 
G,330702,7.2 肺和支气管手术,,,,,,,,
G,330702001E,肺内异物摘除术,,,次,,2700.0 ,2565.0 ,2430.0 ,2160.0 
G,330702002,肺癌根治术,含淋巴结清扫。,,次,,6369.0 ,6051.0 ,5732.0 ,5095.0 
G,330702003E,肺段切除术,,,次,,4062.0 ,3859.0 ,3656.0 ,3250.0 
G,330702004,肺减容手术,含一侧或两侧肺手术（经侧胸切口或正中胸骨切口）。,,次,,6708.0 ,6373.0 ,6037.0 ,5366.0 
G,330702005E,肺楔形切除术,,,次,,3728.0 ,3542.0 ,3355.0 ,2982.0 
G,330702006E,肺叶切除术,含同侧肺两叶切除术。,,次,,4129.0 ,3923.0 ,3716.0 ,3303.0 
G,330702007,袖状肺叶切除术,含肺动脉袖状切除成形术。,,次,,3150.0 ,2992.5 ,2835.0 ,2520.0 
G,330702008,全肺切除术,,,次,,3857.0 ,3664.0 ,3471.0 ,3086.0 
G,330702008-1,经心包内全肺切除及部分心房切除术,,,次,,3500.0 ,3325.0 ,3150.0 ,2800.0 
G,330702009E,肺大泡切除修补术,含结扎、固化。,,次,,4061.0 ,3858.0 ,3655.0 ,3249.0 
G,330702010,胸膜肺全切除术,,,次,,5029.0 ,4777.6 ,4526.1 ,4023.2 
G,330702011E,肺修补术,,,次,,4401.0 ,4181.0 ,3961.0 ,3521.0 
G,330702013,自体肺移植术,,,次,,6000.0 ,5700.0 ,5400.0 ,4800.0 
G,330702015E,肺包虫病内囊摘除术,含一侧肺内单个或多个内囊摘除。,,次,,3869.0 ,3675.6 ,3482.1 ,3095.2 
,330703,7.3 胸壁、胸膜、纵隔、横隔手术,,,,,,,,
G,330703001,开胸冷冻治疗,含各种不能切除之胸部肿瘤。,,次,,1800.0 ,1710.0 ,1620.0 ,1440.0 
G,330703002,开胸肿瘤特殊治疗,指激光、微波、射频消融等方法。,,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330703003E,开胸探查术,,,次,仅独立开展本手术方可收费。,2954.0 ,2806.0 ,2659.0 ,2363.0 
G,330703004E,开胸止血术,,,次,仅独立开展本手术方可收费。,2315.0 ,2199.0 ,2084.0 ,1852.0 
G,330703005,肋骨骨髓病灶清除术,含肋骨切除及部分胸改术。,,次,,1800.0 ,1710.0 ,1620.0 ,1440.0 
G,330703006E,肋骨切除术,不含开胸手术。,,次,,1651.0 ,1568.0 ,1486.0 ,1321.0 
G,330703007E,肋软骨取骨术,含肋软骨制备。,,次,,1500.0 ,1425.0 ,1350.0 ,1200.0 
G,330703008E,胸壁结核病灶清除术,含病灶窦道、死骨、肋骨切除、肌肉瓣充填。,,次,,2270.0 ,2156.5 ,2043.0 ,1816.0 
G,330703009E,胸廓成形术,不含分期手术。,,次,,4800.0 ,4560.0 ,4320.0 ,3840.0 
G,330703010,胸骨牵引术,指胸骨骨折及多根肋骨双骨折引起的链枷胸的治疗。,,次,,640.0 ,608.0 ,576.0 ,512.0 
G,330703011,胸壁外伤、异物扩创术,含胸壁穿透伤、异物。,,次,,1350.0 ,1282.5 ,1215.0 ,1080.0 
G,330703011-1,肋骨骨折固定术,,,次,,1789.0 ,1700.0 ,1610.0 ,1431.0 
G,330703012E,胸壁肿瘤切除术,指胸壁软组织、肋骨、胸骨的肿瘤切除。,,次,,4083.0 ,3879.0 ,3675.0 ,3266.0 
G,330703013,胸壁缺损修复术,含胸大肌缺损。,缺损修补材料,单侧,,2800.0 ,2660.0 ,2520.0 ,2240.0 
G,330703014E,胸廓畸形矫正术,,,次,,2840.0 ,2698.0 ,2556.0 ,2272.0 
G,330703014-1E,拆除胸廓畸形矫正装置,,,次,,852.0 ,809.4 ,766.8 ,681.6 
G,330703015,小儿鸡胸矫正术,含胸骨抬举固定或胸骨翻转缝合松解粘连带。,固定合金钉,次,,2200.0 ,2090.0 ,1980.0 ,1760.0 
G,330703015-1,小儿漏斗胸矫正术,含胸骨抬举固定或胸骨翻转缝合松解粘连带。,固定合金钉,次,,3829.0 ,3638.0 ,3446.0 ,3063.0 
G,330703016E,胸内异物清除术,,,次,,1900.0 ,1805.0 ,1710.0 ,1520.0 
G,330703017E,胸腔闭式引流术,含肋间引流或经肋床引流。,,次,仅独立开展本手术方可收费。,382.0 ,363.0 ,344.0 ,306.0 
G,330703017-1E,胸腔开放引流术,,,次,仅独立开展本手术方可收费。,280.0 ,266.0 ,252.0 ,224.0 
G,330703017-2E,胸(腹)腔穿刺置管术,含引流。,,次,仅独立开展本手术方可收费。,426.0 ,405.0 ,383.0 ,341.0 
G,330703018,脓胸大网膜填充术,含脓胸清除及开腹大网膜游离。,,次,,2976.0 ,2827.2 ,2678.4 ,2380.8 
G,330703019E,胸膜剥脱术,含部分胸膜剥脱及全胸膜剥脱术。,,次,,2054.0 ,1951.0 ,1849.0 ,1643.0 
G,330703020E,脓胸引流清除术,指早期脓胸及晚期脓胸的引流清除、脓性纤维膜剥脱胸腔冲洗引流。,,次,,1080.0 ,1026.0 ,972.0 ,864.0 
G,330703021E,胸膜活检术,,,次,,640.0 ,608.0 ,576.0 ,512.0 
G,330703021-1E,腹膜后淋巴结活检术,,,次,,734.0 ,697.0 ,661.0 ,587.0 
G,330703022E,胸膜粘连烙断术,,,次,仅独立开展本手术方可收费。,3000.0 ,2850.0 ,2700.0 ,2400.0 
G,330703023E,胸膜固定术,,固定材料,次,,2240.0 ,2128.0 ,2016.0 ,1792.0 
G,330703024,经纤支镜支气管胸膜瘘堵塞术,,,次,,1250.0 ,1187.5 ,1125.0 ,1000.0 
G,330703025,纵隔感染清创引流术,指经胸、经脊柱旁、经颈部手术入路。,,次,,1250.0 ,1187.5 ,1125.0 ,1000.0 
G,330703026E,纵隔肿物切除术,指经胸后外切口及正中胸骨劈开切口含血管成形。,人工血管,次,,4516.0 ,4290.0 ,4064.0 ,3613.0 
G,330703026-1,胸骨后甲状腺切除术,含血管成形。,人工血管,次,,4344.0 ,4127.0 ,3910.0 ,3475.0 
G,330703026-2,心包切除术,含血管成形。,人工血管,次,,3750.0 ,3562.5 ,3375.0 ,3000.0 
G,330703027E,纵隔气肿切开减压术,,,次,,300.0 ,285.0 ,270.0 ,240.0 
G,330703027-1E,皮下气肿切开减压术,,,次,,300.0 ,285.0 ,270.0 ,240.0 
G,330703028E,膈肌修补术,,特殊修补材料,次,,4025.0 ,3824.0 ,3623.0 ,3220.0 
G,330703028-1E,膈疝修补术,指急性、慢性膈疝修补术。,特殊修补材料,次,,3870.0 ,3676.5 ,3483.0 ,3096.0 
G,330703029E,膈肌折叠术,,,次,,3870.0 ,3676.5 ,3483.0 ,3096.0 
G,330703029-1E,膈肌膨出修补术,,,次,,3870.0 ,3676.5 ,3483.0 ,3096.0 
G,330703030E,膈肌肿瘤切除术,,膈肌缺损修补材料,次,,3000.0 ,2850.0 ,2700.0 ,2400.0 
G,330703031,膈神经麻痹术,指膈神经压榨或切断术。,,次,,2200.0 ,2090.0 ,1980.0 ,1760.0 
G,330703032,先天性膈疝修补术,,,次,,4190.0 ,3981.0 ,3771.0 ,3352.0 
G,330703032-1/1,先天性膈疝修补术加收(嵌顿),,,次,,558.0 ,530.1 ,502.2 ,446.4 
G,330703032-2E,膈膨升折叠修补术,,,次,,2790.0 ,2650.5 ,2511.0 ,2232.0 
G,330703032-2/1,先天性膈疝修补术加收(巨大疝),,,次,,558.0 ,530.1 ,502.2 ,446.4 
G,330703033,先天性食管裂孔疝修补术,含食管旁疝修补术；不含反流性食管狭窄扩张。,,次,,5244.0 ,4982.0 ,4720.0 ,4195.0 
G,330703033-1,先天性食管裂孔疝修补术+肠回转不良矫治术,含食管旁疝修补术；不含反流性食管狭窄扩张。,,次,,5022.0 ,4770.9 ,4519.8 ,4017.6 
G,330703033-2,先天性食管裂孔疝修补术+畸形矫治术,含食管旁疝修补术；不含反流性食管狭窄扩张。,,次,,5022.0 ,4770.9 ,4519.8 ,4017.6 
G,330703034E,食管裂孔疝修补术,指经腹、经胸各类修补术及抗返流手术。,,次,,4549.0 ,4322.0 ,4094.0 ,3639.0 
G,330703035S,胸骨骨折内固定术,暴露胸骨，对骨折复位内固定。,,次,,2800.0 ,2660.0 ,2520.0 ,2240.0 
G,330703036S,内镜下纵隔淋巴结清扫术,含双侧喉返神经探查。,,次,,2887.0 ,2742.7 ,2598.3 ,2309.6 
G,3308,8.心脏及血管系统手术,,主动脉打孔器、分流栓,,,,,,
,330801,8.1 心瓣膜和心间隔手术,,隔离人工瓣膜、同种异体瓣膜和各种修补材料等,,,,,,
G,330801003-1E,二尖瓣替换再次手术,,人工瓣膜,次,,8455.0 ,8032.0 ,7610.0 ,6764.0 
G,330801005-1E,三尖瓣置换再次手术,,人工瓣膜,次,,8000.0 ,7600.0 ,7200.0 ,6400.0 
G,330801011-1E,肺动脉瓣再次手术,,人工瓣膜,次,,7365.6 ,6997.3 ,6629.0 ,5892.5 
G,330801017-3/1E,小切口房间隔缺损扩大术,,,次,,6600.0 ,6270.0 ,5940.0 ,5280.0 
G,330801017-4/1E,小切口房间隔开窗术,,,次,,6600.0 ,6270.0 ,5940.0 ,5280.0 
G,330801018-2E,室间隔缺损扩大术,含缝合法。,,次,,6750.0 ,6412.5 ,6075.0 ,5400.0 
G,330801018-2/1E,小切口室间隔缺损扩大术,含缝合法。,,次,,7425.0 ,7053.8 ,6682.5 ,5940.0 
G,330801018-3E,室间隔开窗术,含缝合法。,,次,,6750.0 ,6412.5 ,6075.0 ,5400.0 
G,330801018-3/1E,小切口室间隔开窗术,含缝合法。,,次,,7425.0 ,7053.8 ,6682.5 ,5940.0 
G,330801029S,心室出口双通道手术,在常规左/右室流出道重建同时，由于解剖情况特殊加做另一左室主动脉通道或右室肺动脉通道，如建立内隧道、增加人工管道及同期心内畸形矫治等。,,次,,11752.0 ,11164.4 ,10576.8 ,9401.6 
G,330801030S,主动脉瓣探查术,指对可疑病变瓣膜进行的诊断性探查，且探查后未对该瓣膜行实质性治疗。,,次,仅独立开展本手术方可收费。,4483.0 ,4258.9 ,4034.7 ,3586.4 
G,330801030S-1,二尖瓣探查术,指对可疑病变瓣膜进行的诊断性探查，且探查后未对该瓣膜行实质性治疗。,,次,仅独立开展本手术方可收费。,4483.0 ,4258.9 ,4034.7 ,3586.4 
G,330801030S-2,肺动脉瓣探查术,指对可疑病变瓣膜进行的诊断性探查，且探查后未对该瓣膜行实质性治疗。,,次,仅独立开展本手术方可收费。,4483.0 ,4258.9 ,4034.7 ,3586.4 
G,330801030S-3,三尖瓣探查术,指对可疑病变瓣膜进行的诊断性探查，且探查后未对该瓣膜行实质性治疗。,,次,仅独立开展本手术方可收费。,4483.0 ,4258.9 ,4034.7 ,3586.4 
G,330802,8.2 心脏血管手术,,各种人工、同种异体血管、血管瓣膜和修补材料,,,,,,
G,330802010E,冠状静脉窦无顶综合征矫治术,,,次,,4000.0 ,3800.0 ,3600.0 ,3200.0 
G,330802022E,体静脉引流入肺静脉侧心房矫治术,,,次,,7440.0 ,7068.0 ,6696.0 ,5952.0 
G,330802043,复合性人工血管置换术,指两种以上的重要术式，如主动脉根部置换术加主动脉弓部置换术加升主动脉置换术等。,人工血管、人工瓣膜,次,,4500.0 ,4275.0 ,4050.0 ,3600.0 
G,330802046SE,肺血管单源化术,,,次,,5483.0 ,5208.9 ,4934.7 ,4386.4 
G,330802049S,升主动脉-外周血管旁路术,游离升主动脉及颈内（总）动脉，锁骨下动脉，全身肝素化，取人工血管两端分别于升主动脉和颈动脉，锁骨下动脉吻合，留置引流管，止血，关胸。,,次,,11579.0 ,11000.1 ,10421.1 ,9263.2 
G,330802050S,室间隔成形-主动脉根部扩大术,切开右心房，探查心内畸形，如无其它畸形，切除主动脉瓣下异常肌束，切开主动脉瓣肺动脉瓣下室间隔，补片修补扩大室间隔，关闭切口，留置引流管，止血，关胸。,,次,,9653.0 ,9170.4 ,8687.7 ,7722.4 
G,330802051S,主动脉根部人工血管包裹塑形术,以自身组织或人工材料包裹塑形主动脉根部，留置引流管，止血，关胸。,,次,,11554.0 ,10976.3 ,10398.6 ,9243.2 
G,330802052S,主动脉根部包裹右心房分流术,以自身组织或人工材料包裹主动脉根部，直接或通过人工血管与右心房分流，留置引流管，止血，关胸。,,次,,11856.0 ,11263.0 ,10670.0 ,9485.0 
G,330802053S,主动脉弓成形术,经股动脉、腋动脉、升主动脉或其它部位动脉插管建立体外循环，深低温，采用适宜的脑保护方法，成形主动脉弓，留置引流管，止血，关胸。,,次,,10396.0 ,9876.0 ,9356.0 ,8317.0 
G,330802054S,主动脉肺动脉吻合术(DKS),指Damus–Kaye–Stansel手术。靠近分叉切断主肺动脉，远心端心包补片缝闭。切开升主动脉侧壁至主动脉瓣环，用补片扩大并与主肺动脉近心吻合，再结合体肺分流或右心室肺动脉分流。,,次,,9950.0 ,9452.5 ,8955.0 ,7960.0 
G,330803,8.3 心脏和心包的其他手术,,,,,,,,
G,330803001,经胸腔镜心包活检术,,,次,,1000.0 ,950.0 ,900.0 ,800.0 
G,330803006E,心外开胸探查术,,,次,仅独立开展本手术方可收费。,1560.0 ,1482.0 ,1404.0 ,1248.0 
G,330803006-1E,心外再次开胸止血,,,次,,1560.0 ,1482.0 ,1404.0 ,1248.0 
G,330803006-2E,心外开胸心包填塞解除术,,,次,,1560.0 ,1482.0 ,1404.0 ,1248.0 
G,330803006-3E,心外开胸清创引流术,,,次,,1560.0 ,1482.0 ,1404.0 ,1248.0 
G,330803006-4E,心外开胸肿瘤取活检术,,,次,,1560.0 ,1482.0 ,1404.0 ,1248.0 
G,330803015,心脏异常传导束切断术,指冷冻法，不含心表电生理标测。,,次,,5952.0 ,5654.4 ,5356.8 ,4761.6 
G,330803017-1E,心脏表面临时起搏器应用,,,每小时,,22.0 ,20.9 ,19.8 ,17.6 
G,330803018,激光心肌打孔术,,一次性打孔材料,每孔次,,暂不定价,暂不定价,暂不定价,暂不定价
G,330803019,骨骼肌心脏包裹成形术,,,次,,5952.0 ,5654.4 ,5356.8 ,4761.6 
G,330803023,主动脉内球囊反搏置管术,指切开法；含主动脉内球囊及导管撤离术。,球囊反搏导管人造血管,次,,1500.0 ,1425.0 ,1350.0 ,1200.0 
G,330803023-1,主动脉内球囊反搏机应用,,,小时,,80.0 ,76.0 ,72.0 ,64.0 
G,330803028E,连续动静脉转流术,含动脉－静脉和静脉－静脉转流的操作。,氧合器、插管、管道、滤器、血液浓缩器,次,,1000.0 ,950.0 ,900.0 ,800.0 
G,330803029E,心脏术后感染伤口清创引流术,不含体表伤口感染。,,次,,1500.0 ,1425.0 ,1350.0 ,1200.0 
G,330803029-1E,各种深部组织感染伤口清创引流术,,,次,,1500.0 ,1425.0 ,1350.0 ,1200.0 
G,330803030,肋间动脉重建术,,人工血管,每个吻合口,,900.0 ,855.0 ,810.0 ,720.0 
G,330803034S,左房减容术,,,次,,8320.0 ,7904.0 ,7488.0 ,6656.0 
G,330803034S-1,右房减容术,,,次,,8320.0 ,7904.0 ,7488.0 ,6656.0 
G,330803034S-2,房化右室折叠术,,,次,,8320.0 ,7904.0 ,7488.0 ,6656.0 
G,330803035S,心内赘生物清除术,,,次,,7802.0 ,7412.0 ,7022.0 ,6242.0 
G,330803035S-1,瓣周脓肿清除术,,,次,,7488.0 ,7113.6 ,6739.2 ,5990.4 
G,330803037S,心脏植入物拆除术,特指拆除既往手术已植入的人工瓣膜、人工血管及其它非自体组织或材料。,,次,,7750.0 ,7363.0 ,6975.0 ,6200.0 
G,330803038S,心包重建术,使用生物补片或人工材料重建心包，建立前、中纵膈屏障。,,次,,9237.0 ,8775.2 ,8313.3 ,7389.6 
,330804,8.4 其他血管手术,,各种人工血管、转流管、人工补片等,,,,,,
G,330804001,无名动脉瘤切除术,,,次,,4500.0 ,4275.0 ,4050.0 ,3600.0 
G,330804001-1,锁骨下动脉瘤切除术,,,次,,4500.0 ,4275.0 ,4050.0 ,3600.0 
G,330804001-2,颈总动脉起始部动脉瘤切除术,,,次,,4500.0 ,4275.0 ,4050.0 ,3600.0 
G,330804002,颈静脉瘤成形术,含部分切除、缩窄缝合、各种材料包裹、结扎切除。,用于包裹的各种材料,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330804003E,颈静脉移植术,含取用大隐静脉。,,次,,2500.0 ,2375.0 ,2250.0 ,2000.0 
G,330804004,颈动脉海绵窦栓塞＋结扎术,,,次,,2232.0 ,2120.4 ,2008.8 ,1785.6 
G,330804005,颈动脉瘤切除＋血管移植术,含自体大隐静脉或其它血管的取用。,,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330804005-1,颈动脉假性动脉瘤切除+血管移植术,含自体大隐静脉或其它血管的取用。,,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330804005-2,外伤性动-静脉瘘切除术+血管移植术,含自体大隐静脉或其它血管的取用。,,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330804005-3,颈动脉过度迂曲切除+血管移植术,含自体大隐静脉或其它血管的取用。,,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330804006,颈动脉体瘤切除＋血管移植术,,,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330804007,颈动脉-腋动脉血管移植术,,,次,,3000.0 ,2850.0 ,2700.0 ,2400.0 
G,330804007-1,锁骨下动脉-颈动脉血管移植术,,,次,,3000.0 ,2850.0 ,2700.0 ,2400.0 
G,330804008,升主动脉-双腋Y型人工血管架桥-颈动脉大隐静脉架桥术,指全部采用人工血管或与颈动脉直接吻合及升主动脉至双腋动脉用Y型人工血管架桥，再从人工血管向颈动脉用大隐静脉架桥；含大隐静脉取用；不含体外循环。,人工血管,次,,3500.0 ,3325.0 ,3150.0 ,2800.0 
G,330804013,肠系膜上动脉取栓＋移植术,含大隐静脉取用。,取栓管,次,,1800.0 ,1710.0 ,1620.0 ,1440.0 
G,330804014E,胸腹主动脉损伤修复术,,,次,,2700.0 ,2565.0 ,2430.0 ,2160.0 
G,330804014-1E,腔静脉损伤修复术,,,次,,3106.0 ,2951.0 ,2795.0 ,2485.0 
G,330804015,腹主动脉腔静脉瘘成形术,,,次,,2500.0 ,2375.0 ,2250.0 ,2000.0 
G,330804016,腹主动脉-双股动脉Y型人工血管转流术,不含腰交感神经节切除。,人工血管,次,,3750.0 ,3562.5 ,3375.0 ,3000.0 
G,330804016-1,腹主动脉-双股动脉Y型人工血管转流术加收(远端架桥每增一根血管),,,每根血管,,1500.0 ,1425.0 ,1350.0 ,1200.0 
G,330804016-2E,双髂动脉成形术,,人工血管,次,,1500.0 ,1425.0 ,1350.0 ,1200.0 
G,330804016-3,股深动脉成形术,,人工血管,次,,1500.0 ,1425.0 ,1350.0 ,1200.0 
G,330804017,腹主动脉-股动脉人工血管转流术,指经腹或经腹膜外。,人工血管,次,,2500.0 ,2375.0 ,2250.0 ,2000.0 
G,330804017-1,腹主动脉-股动脉人工血管转流术加收(远端架桥每增一根血管),,,每根血管,,1000.0 ,950.0 ,900.0 ,800.0 
G,330804018E,腹主动脉消化道瘘修复术,含动脉瘘口修补；不含人工血管置换、部分肠管切除、吻合，肠道造瘘术、引流术。,人工血管,次,,3000.0 ,2850.0 ,2700.0 ,2400.0 
G,330804019,布加氏综合症根治术,含部分肝切除、肝静脉疏通术，在体外循环下进行；不含体外循环。,,次,,6101.0 ,5796.0 ,5490.9 ,4880.8 
G,330804020,布加氏综合症病变段切除术,指需用体外循环下的膈膜切除、成形或吻合术；不含体外循环。,,次,,6101.0 ,5796.0 ,5490.9 ,4880.8 
G,330804021,布加氏综合症膈膜切除术,指非体外循环下手术。,,次,,3000.0 ,2850.0 ,2700.0 ,2400.0 
G,330804022,布加综合症经右房破膜术,,,次,,4464.0 ,4240.8 ,4017.6 ,3571.2 
G,330804023,布加综合症经股静脉右房联合破膜术,,球囊扩张管,次,,4464.0 ,4240.8 ,4017.6 ,3571.2 
G,330804024,布加综合症肠-房人工血管转流术,,人工血管,次,,5654.0 ,5371.3 ,5088.6 ,4523.2 
G,330804024-1,布加综合症脾-房人工血管转流术,,人工血管,次,,5654.0 ,5371.3 ,5088.6 ,4523.2 
G,330804025,布加综合症肠-颈人工血管转流术,,人工血管,次,,5654.0 ,5371.3 ,5088.6 ,4523.2 
G,330804026,布加综合症腔-房人工血管转流术,,人工血管,次,,5654.0 ,5371.3 ,5088.6 ,4523.2 
G,330804027,布加综合症腔-肠房人工血管转流术,,人工血管,次,,6101.0 ,5796.0 ,5490.9 ,4880.8 
G,330804028,经胸后路腔静脉人工血管转流术,,人工血管,次,,3869.0 ,3675.6 ,3482.1 ,3095.2 
G,330804029,上腔静脉阻塞自体大隐静脉螺旋管道架桥术,含大隐静脉取用。,,次,,2500.0 ,2375.0 ,2250.0 ,2000.0 
G,330804030,上腔静脉综合症Y型人工血管转流术,指无名、锁骨下、颈静脉向上腔或右心房转流。,人工血管,次,,3720.0 ,3534.0 ,3348.0 ,2976.0 
G,330804031,无名静脉-上腔静脉人工血管转流术,,人工血管,次,,3600.0 ,3420.0 ,3240.0 ,2880.0 
G,330804032,脾肺固定术(脾肺分流术),,,次,,2976.0 ,2827.2 ,2678.4 ,2380.8 
G,330804033,脾肾动脉吻合术,,,次,,2400.0 ,2280.0 ,2160.0 ,1920.0 
G,330804034,肠腔静脉“H”型架桥转流术,,,次,,3720.0 ,3534.0 ,3348.0 ,2976.0 
G,330804034-1,脾-肾静脉架桥转流术,,,次,,3720.0 ,3534.0 ,3348.0 ,2976.0 
G,330804034-2,肠-腔静脉直接吻合术,,,次,,3720.0 ,3534.0 ,3348.0 ,2976.0 
G,330804035,腔静脉切开滤网置放术,指手术切开置放。,滤网及输送器,次,,1600.0 ,1520.0 ,1440.0 ,1280.0 
G,330804036E,腔静脉取栓＋血管成形术,,,次,,4139.0 ,3932.0 ,3725.0 ,3311.0 
G,330804037,下腔静脉肠系膜上静脉分流术,,,次,,2500.0 ,2375.0 ,2250.0 ,2000.0 
G,330804038,双髂总静脉-下腔静脉“Y”型人工血管转流术,,人工血管,次,,3500.0 ,3325.0 ,3150.0 ,2800.0 
G,330804038-1,双股静脉-下腔静脉架桥人工血管转流术,,人工血管,次,,3500.0 ,3325.0 ,3150.0 ,2800.0 
G,330804039E,股-股动脉人工血管转流术,,人工血管,次,,3750.0 ,3562.5 ,3375.0 ,3000.0 
G,330804040,股-胫前动脉转流术,,人工血管,次,,1800.0 ,1710.0 ,1620.0 ,1440.0 
G,330804041,股-腘动脉人工自体血管移植术,,瓣膜刀或其它能破坏瓣膜的代用品,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330804041-1,股-股动脉转流术,,瓣膜刀或其它能破坏瓣膜的代用品,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330804041-2,原位大隐静脉转流术,,瓣膜刀或其它能破坏瓣膜的代用品,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330804042,肢体动脉内膜剥脱成形术,,,每个切口,,1500.0 ,1425.0 ,1350.0 ,1200.0 
G,330804043,肢体动静脉切开取栓术,,取栓管,每个切口,,1950.0 ,1852.5 ,1755.0 ,1560.0 
G,330804043-1,双侧或多部位肢体动静脉切开取栓术加收,,,每个切口,,390.0 ,370.5 ,351.0 ,312.0 
G,330804044E,上肢血管探查术,,,次,仅独立开展本手术方可收费。,2600.0 ,2470.0 ,2340.0 ,2080.0 
G,330804044-1E,下肢血管探查术,,,次,仅独立开展本手术方可收费。,2600.0 ,2470.0 ,2340.0 ,2080.0 
G,330804044-2E,体腔内血管探查术,,,次,仅独立开展本手术方可收费。,2600.0 ,2470.0 ,2340.0 ,2080.0 
G,330804044-3E,颈部血管探查术,,,次,仅独立开展本手术方可收费。,2600.0 ,2470.0 ,2340.0 ,2080.0 
G,330804045E,血管移植术,,异体血管、人造血管,次,,4200.0 ,3990.0 ,3780.0 ,3360.0 
G,330804046,肢体动脉瘤切除＋血管移植术,含自体血管取用。,,次,,3750.0 ,3562.5 ,3375.0 ,3000.0 
G,330804046-1,肢体假性动脉瘤切除术,指肢体假性动脉瘤切除，含因病情需要的自体血管取用、血管修复或移植。,,次,,3750.0 ,3562.5 ,3375.0 ,3000.0 
G,330804047,肢体动脉血管旁路移植术,,,次,,3450.0 ,3277.5 ,3105.0 ,2760.0 
G,330804048,腋双股动脉人工血管转流术,,人工血管,次,,3422.0 ,3250.9 ,3079.8 ,2737.6 
G,330804048-1,腋双股动脉人工血管转流术加收(远端动脉架桥每增一支),,,每根血管,,1711.0 ,1625.5 ,1539.9 ,1368.8 
G,330804049,腋股动脉人工血管转流术,,人工血管,次,,3274.0 ,3110.3 ,2946.6 ,2619.2 
G,330804049-1,腋股动脉人工血管转流术加收(远端动脉架桥每增一支),,,每根血管,,1637.0 ,1555.2 ,1473.3 ,1309.6 
G,330804050E,肢体动静脉修复术,指血管破裂、断裂吻合。,,次,,2400.0 ,2280.0 ,2160.0 ,1920.0 
G,330804050-1E,肢体动静脉结扎术,,,次,,900.0 ,855.0 ,810.0 ,720.0 
G,330804051E,血管危象探查修复术,指血管修复术后发生痉挛、栓塞后的探查修复术。,,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330804052,先天性动静脉瘘栓塞＋切除术,含部分切除、缝扎。,栓塞剂、导管,次,,1700.0 ,1615.0 ,1530.0 ,1360.0 
G,330804053,肢体静脉动脉化,,,次,,1900.0 ,1805.0 ,1710.0 ,1520.0 
G,330804054E,动静脉人工内瘘成形术,含原部位的动、静脉吻合。,,次,,2534.0 ,2407.0 ,2281.0 ,2027.0 
G,330804054-1,动静脉内外瘘栓塞再通术,,,次,,2000.0 ,1900.0 ,1800.0 ,1600.0 
G,330804055,动静脉人工内瘘人工血管转流术,含加用其它部位血管做架桥或人工血管架桥。,人工血管,次,,3540.0 ,3363.0 ,3186.0 ,2832.0 
G,330804056,人工动静脉瘘切除重造术,,,次,,3000.0 ,2850.0 ,2700.0 ,2400.0 
G,330804057,外伤性动静脉瘘修补术＋血管移植术,含四头结扎、补片、结扎其中一根血管，或加血管移植。,,次,,2600.0 ,2470.0 ,2340.0 ,2080.0 
G,330804058,股静脉带戒术,,,次,,1500.0 ,1425.0 ,1350.0 ,1200.0 
G,330804058-1,股静脉瓣膜修补术,,,次,,1500.0 ,1425.0 ,1350.0 ,1200.0 
G,330804059,经血管镜股静脉瓣修复术,,,次,,2678.0 ,2544.1 ,2410.2 ,2142.4 
G,330804060,下肢深静脉带瓣膜段置换术,,,次,,2500.0 ,2375.0 ,2250.0 ,2000.0 
G,330804061,大隐静脉耻骨上转流术,含人工动—静脉瘘。,,单侧,,2678.0 ,2544.1 ,2410.2 ,2142.4 
